Var1,Var2,Var3,Var4,,,,
14069,3108.7,1850.6,-331.92,5677.2,3000,153.89,0
14070,135.91,982.55,193.76,7736,3000,138.88,1
14070,3188.1,1858.1,-331.92,21303,3000,121.99,0
14071,171.88,904.88,193.76,5622.5,3000,115.93,1
14071,3205.9,1817.5,-331.92,7965.3,3000,90.705,0
14072,118.92,909.56,193.76,3906.3,3000,185.68,1
14081,2879.5,2398.2,119.67,4731.4,3000,160.24,1
14082,2898.1,2442.3,119.67,11613,3000,141.36,1
14082,1370.3,5677,111.42,3235.8,3000,181.27,1
14083,2950.6,2448.4,119.67,10020,3000,113.88,1
14083,1557,4717.5,120.34,4339.4,3000,165.7,1
14084,3265.4,2838.4,83.999,5289.1,3000,131.37,1
14086,1432.7,5560.8,20.884,4013.3,3000,158.62,1
14089,1425.3,5570.6,-11.46,4116.5,3000,103.92,1
14090,4793.4,2618.7,-494.9,3536,3000,75.681,0
14092,1474.7,5537,0.10125,5161.3,3000,137.63,1
14092,4021.9,2516.7,70.056,4474.8,3000,182.46,1
14093,4051.2,2476.5,70.056,3800.4,3000,179.79,1
14096,4129.2,2501.7,20.535,7015.4,3000,139.57,1
14098,465.93,1279.6,208.74,11113,3000,137.12,1
14099,414.7,1249.9,208.74,4357.6,3000,213.19,1
14099,4077.4,2535.4,-42.243,8052.4,3000,132.84,1
14100,648.32,1663.6,269.81,8420.8,3000,131.46,1
14101,2928.8,3168,50.686,6149.7,3000,143.44,1
14104,677.99,1733,242.46,5769.5,3000,151.38,1
14104,1952.6,3808,222.44,5518.7,3000,133.47,1
14105,679.09,1742.7,242.46,8563.1,3000,133.43,1
14105,1954,3780.8,222.44,12583,3000,119.63,1
14112,1674,4436.8,439.14,14222,3000,117.48,1
14113,1436.5,5075.8,64.559,14780,3000,108.86,1
14114,1496.5,5113.7,64.559,7751.6,3000,129.31,1
14123,2144.9,2247,209.87,8109.1,3000,125.27,1
14124,2179.6,2282.7,209.87,14513,3000,115.22,1
14125,3031.5,3013.4,176.8,16205,3000,124.68,1
14126,3044.7,3004.7,176.8,5317.8,3000,114.25,1
14128,1844.5,4344.7,55.297,5782.5,3000,166.5,0
14129,1725.2,4311.8,55.297,6424.2,3000,142.66,1
14130,2148.2,3483.5,-3.899,10429,3000,139.72,1
14132,3430.3,1126.4,-285.13,7962.5,3000,127.91,0
14133,3432.6,1142.5,-285.13,7393.2,3000,112.33,0
14133,1848.5,4008.4,262.72,9686.4,3000,120.82,1
14136,744.53,1751.2,348.68,8428.8,3000,119.33,1
14137,711.7,1746,348.68,7207.6,3000,138.17,1
14137,2276.8,3613.5,92.05,7635.8,3000,161.91,1
14138,2296.1,3575.2,92.05,12530,3000,132.67,1
14139,2241.9,3626.1,92.05,17087,3000,152.98,1
14140,2295.4,3586.8,92.05,15629,3000,122,1
14141,2317.5,3580.4,92.05,13554,3000,117.31,1
14141,5226.8,2730.9,190.13,4918,3000,156.4,1
14142,2196.6,3440.8,92.05,6264.1,3000,146.55,1
14142,1959.6,2203,234.56,7331.7,3000,135.08,1
14143,2233.4,3386.4,92.05,8362.3,3000,128.19,1
14145,1945.6,2181.3,120.69,5805.2,3000,133.27,1
14146,1915.6,2204.1,120.69,3533.1,3000,181.52,1
14164,2396.7,2319.9,445.02,4752.3,3000,82.777,1
14167,2300.1,3536.8,95.857,7672.3,3000,138.25,1
14168,2302.3,3549.4,95.857,13443,3000,132.74,1
14170,2048.4,3627.6,90.683,11234,3000,141.5,1
14171,2061.9,3629.6,90.683,9194.5,3000,164.16,1
14172,2049.4,3603.4,90.683,13226,3000,126.04,1
14172,1676.9,2065.2,476.52,6153,3000,171.6,1
14173,2023.2,3627.4,90.683,10286,3000,153.82,1
14174,2030.1,3642.5,90.683,3866.1,3000,176.16,1
14175,2045.3,3644,90.683,6949,3000,160.78,1
14178,2621.9,2722.3,-100.15,5754.7,3000,179.52,0
14187,664.34,1629.6,251.6,4893.6,3000,121.31,1
14188,644.57,1700.7,251.6,8871.9,3000,102.23,1
14189,611.67,1637.6,251.6,4695.7,3000,147.93,1
14191,1848.5,4119.1,105.26,12383,3000,122.84,1
14192,1833.7,4155.4,105.26,12533,3000,139.82,1
14192,6206.4,3106.3,-162.34,5030,3000,145.08,0
14193,1851.7,4146.1,105.26,12495,3000,144.81,1
14193,6202.7,3067.5,-162.34,7384.2,3000,170.79,0
14193,5635.9,2797.5,-131.08,8388.7,3000,119.45,0
14194,1827,4141.5,105.26,7834.8,3000,143.01,1
14194,6233.7,3089.8,-162.34,8172.3,3000,142.46,0
14195,6199.9,3089,-162.34,9069,3000,136.18,0
14196,6185.4,3069,-162.34,9913.2,3000,113.32,0
14196,3394,2579.6,121.31,7922.8,3000,138.68,1
14197,6234.2,3102.6,-162.34,8435.9,3000,124.31,0
14197,3412.4,2523.2,121.31,4129.7,3000,142.25,1
14199,4315.5,2541.1,3.4172,8562.1,3000,155.71,1
14200,3805.9,300.47,-590.96,3775.3,3000,181.97,0
14200,584.66,1426.1,372.26,6899.1,3000,116.01,1
14200,3398.9,2589.8,65.03,5041.2,3000,133.98,1
14202,1819.5,2157.9,275.93,6440.9,3000,123.2,1
14205,480.02,1455.7,248.93,8840.3,3000,132.64,1
14206,458.02,1427.4,248.93,8376.8,3000,127.46,1
14216,5430.8,2808.1,-163.6,6770.6,3000,126.96,0
14216,981.24,1762,270.07,10559,3000,136.77,1
14219,3039.3,2491.2,73.86,6157.9,3000,139,1
14219,3839,2520.4,108.41,6292.9,3000,115.69,1
14220,3097.2,2432.7,73.86,10753,3000,144.47,1
14220,1564,4536.7,318.44,3677.5,3000,196.82,1
14221,2982.5,2464.7,73.86,3930.8,3000,122.36,1
14221,1644.7,4640.5,318.44,10316,3000,145.17,1
14222,1644.8,4636.7,318.44,10885,3000,168.58,1
14223,1632.7,4610.4,318.44,12045,3000,137.84,1
14223,1443.4,5405.1,538.43,4163.9,3000,227.29,1
14225,3470.9,1235,-339.48,7270.3,3000,134.78,0
14225,1633.9,4616.5,403.99,7411.6,3000,159.62,1
14226,3458.6,1229.8,-339.48,12359,3000,118.25,0
14227,3450.7,1213.1,-339.48,8959.5,3000,136.26,0
14228,1378.4,1803.1,389.97,4522.3,3000,113.39,1
14229,1372.1,1867.6,389.97,13805,3000,132.2,1
14230,1354.4,1838.1,389.97,14751,3000,128.66,1
14232,2341.1,3073.1,-6.5187,3822,3000,203.68,1
14232,3875.6,2527,155.97,8843.9,3000,145.68,1
14234,3862.6,2523.5,381.87,4215.1,3000,168.19,1
14239,3858.9,2515,184.51,12590,3000,139.91,1
14243,1608,4537.9,98.721,8958.6,3000,148.48,1
14244,1580.1,4550.2,98.721,5946.2,3000,106.47,1
14246,1467.1,5375.5,428.96,7975.3,3000,151.61,1
14250,2868.8,2458,157.67,8553.9,3000,129.02,1
14253,2920.2,2437,157.9,13340,3000,128.83,1
14254,2896.4,2425.5,157.9,12799,3000,145.28,1
14255,2803.3,2371.2,157.9,5373.1,3000,132.73,1
14256,2815.9,2406.3,157.9,14954,3000,115.18,1
14257,2823.4,2410.7,157.9,9649.9,3000,130.8,1
14258,1692.9,4433.7,82.187,5192.8,3000,141.8,1
14262,727.44,1773.8,206.64,6248,3000,130.77,1
14263,778.85,1750.2,206.64,11053,3000,115.7,1
14264,5873.3,3159.2,188.06,9892.4,3000,121.75,1
14265,5868.2,3131.1,188.06,10201,3000,129.35,1
14268,820.52,1673.3,298.53,8779.7,3000,90.933,1
14268,5998.2,3146.7,194.55,1.74E+08,3000,-8863.6,1
14269,3412.1,1574.8,-376.91,4573.5,3000,138.51,0
14270,5877.9,3134.3,211.04,4803.3,3000,130.87,1
14271,5860.3,3146.4,211.04,12193,3000,115.25,1
14274,2781.1,2309.4,-172.01,10290,3000,134.43,0
14275,2364.5,3132.4,14.024,8505.7,3000,154.57,1
14279,2472.3,2850.1,-340.46,3897.8,3000,155.51,0
14279,3076.2,2464.1,79.334,8400.9,3000,137.94,1
14280,3080.5,2423.1,79.334,6025.8,3000,175.08,1
14281,3073,2446.5,79.334,11104,3000,133.97,1
14282,3077.2,2476.4,79.334,13600,3000,125.16,1
14283,3082.4,2463.4,79.334,11934,3000,137.68,1
14283,1668.3,4629,219.04,9019.9,3000,153.92,1
14284,3089.5,2464.7,79.334,13088,3000,125.51,1
14284,1659.4,4663,219.04,7573.8,3000,165.3,1
14284,609.89,1586,348.32,5398.8,3000,111.73,1
14285,3058.5,2426.5,79.334,9145.9,3000,136.26,1
14286,3071.4,2473.7,79.334,9814.3,3000,141.46,1
14286,570.53,1618.1,257.69,11048,3000,121.02,1
14287,3068.9,2475.3,79.334,5476,3000,137.14,1
14287,559.36,1613.8,257.69,8959.2,3000,134.74,1
14288,587.02,1616.2,257.69,10285,3000,106.65,1
14289,622.26,1602.5,257.69,4182,3000,136.54,1
14290,1614.6,4679.4,306.28,4214.2,3000,133.5,1
14295,2464.1,3419.6,150.27,4250.9,3000,114.22,1
14296,2458.6,3420.7,150.27,12948,3000,140.62,1
14296,5988.5,3236.8,172.81,7664.2,3000,106,1
14300,1520.7,4974.3,584.05,4246.6,3000,128.23,1
14301,1458.8,5400.9,584.05,4891.5,3000,246.61,1
14302,1409.4,5378.3,584.05,5293,3000,272.69,1
14303,1575.3,6236.6,-173.98,5826.7,3000,206.63,0
14304,1546.8,6290.3,-173.98,4101.6,3000,245.58,1
14304,1451.2,5418.2,447.03,6684.7,3000,176.02,1
14305,1387.2,5480.3,447.03,5175.1,3000,210.02,1
14306,1428,5436.4,447.03,6212.8,3000,172.85,1
14307,1441.1,5423.4,447.03,7751.8,3000,132.19,1
14310,1827.4,3979.1,244.12,7448.3,3000,140.22,1
14312,1829.7,4020.5,201.2,12977,3000,134.58,1
14313,1831.9,4041.5,201.2,6033.6,3000,134.69,1
14314,2115.1,3653.4,86.095,4734.8,3000,129.14,1
14315,2105,3668.4,86.095,7339.6,3000,103.35,1
14316,2152.3,3609.8,86.095,6600.4,3000,114.07,1
14318,4619,2580,-60.91,9788.4,3000,140.47,0
14320,2073.3,3631.2,64.163,6220.7,3000,177.12,1
14323,229.87,969.3,359.85,7250.5,3000,130.73,1
14324,1744.6,4310.2,225.61,11316,3000,144.64,1
14325,1695,4288.4,225.61,11253,3000,142.51,1
14326,2802.6,2299.4,-239.34,9856.5,3000,137.36,0
14327,3463.2,891.93,-496.57,8951.2,3000,150.91,0
14328,3438.1,1626.6,-496.57,6204.7,3000,143.13,0
14328,4431.1,2536.8,-87.982,9259.4,3000,165.19,0
14329,3436.1,1073.4,-496.57,10721,3000,157.01,0
14329,2515.7,3337.2,163.9,12743,3000,150.62,1
14339,4681.5,2534.3,171.4,7451.2,3000,114.02,1
14341,2295.8,3568,152.35,13615,3000,127.4,1
14342,5951.5,3132.6,227.53,3863.3,3000,114.26,1
14343,4220.4,2565.7,238.96,5593.3,3000,121.41,1
14344,4163.7,2529.2,238.96,8721.3,3000,90.254,1
14345,4164,2569.6,238.96,6674.9,3000,132.34,1
14345,1650.3,4497.9,98.825,5697.4,3000,162.4,1
14346,1504.5,6036.8,-86.961,3100.9,3000,212.39,0
14346,5979.4,3200.5,214.24,8862.8,3000,127.24,1
14347,5949.2,3209.5,214.24,10135,3000,123.57,1
14349,4196.9,2600.7,145.29,7069.5,3000,121.02,1
14349,5945.1,3202.2,269.13,3841.8,3000,164.11,1
14353,4777.3,2637.8,-86.247,4666.2,3000,149.52,1
14353,1880.8,2183.6,173.59,7877.8,3000,129.15,1
14354,4792.4,2596.5,-86.247,16034,3000,164.41,0
14354,1944.7,2185.4,173.59,10704,3000,157.21,1
14355,4759.9,2608,-86.247,6848.2,3000,177.9,0
14355,3277.9,2717.9,170.95,9649.6,3000,137.85,1
14356,4758.4,2587.1,-86.247,11096,3000,158.62,0
14356,345.59,1177.2,262.93,8790.5,3000,84.666,1
14359,1465.3,5141.8,35.784,7442,3000,146.49,1
14359,6130.2,3409.2,240.08,9633.6,3000,138.07,1
14360,6118.2,3463.5,240.08,5148.2,3000,135.64,1
14361,6250,3034.7,240.08,4317.6,3000,81.003,0
14361,418.52,1131.9,272.01,5300.5,3000,129.96,1
14362,393.91,1140.4,272.01,6956.3,3000,118.32,1
14362,2473.7,3393.1,110.25,8020,3000,98.585,1
14371,1814.1,4157.9,201.22,5408.1,3000,111.35,1
14372,1795.7,4115.8,201.22,14666,3000,121.44,1
14372,1495.7,5343.2,533.24,4372,3000,210.95,1
14374,3718,2514.3,136.18,11139,3000,137.7,1
14375,1928.4,4079.4,392.63,3496.3,3000,96.087,1
14376,2483.9,3409,73.85,3776.2,3000,136.07,1
14376,4910.8,2627.3,146.91,4234.3,3000,113.58,1
14377,4906.3,2577.4,146.91,12077,3000,132.06,1
14377,3773.8,2471.5,121.01,15403,3000,115.7,1
14378,4888.1,2595.2,146.91,12728,3000,100.29,1
14378,3755.2,2493.8,121.01,14873,3000,114.01,1
14378,2480.8,3437.5,96.094,9554.7,3000,138.14,1
14378,1787.3,4129.6,234.36,11195,3000,120.46,1
14379,3766.1,2472.5,121.01,5023.5,3000,115.91,1
14379,2480.1,3415.1,96.094,8717.4,3000,130.32,1
14381,3866.5,305.84,-514.05,4843.3,3000,118.58,0
14382,3902.5,213.02,-514.05,3350.9,3000,171.63,0
14383,2498,3383,137.83,10970,3000,138.8,1
14384,2469,3352.4,137.83,9345.9,3000,100.03,1
14385,5836.3,2904.8,-146.18,6093.9,3000,146.66,0
14397,4743.9,2611.7,-99.248,8101.1,3000,161.81,0
14397,1696.4,2141.1,232.88,6267,3000,125.77,1
14398,4706.1,2613.9,-99.248,7450.8,3000,186.88,1
14398,1716.7,2105.6,232.88,9750.3,3000,141.48,1
14398,1540.1,4728,66.321,9141.2,3000,124.3,1
14399,4767.1,2600,-99.248,8586.2,3000,158.48,0
14399,1661.4,4661.1,232.88,8462.2,3000,172.43,1
14400,4698.4,2625.7,-99.248,7567.7,3000,148.61,1
14400,1609.1,4711.9,232.88,7250.3,3000,149.35,1
14400,2946.1,2421.8,128.9,13037,3000,129.38,1
14400,444.46,1222.8,211.47,6018.1,3000,146.43,1
14401,1843.5,4007.3,442.43,6020.5,3000,145.85,1
14402,364.68,1276.4,421.87,3978.2,3000,155.13,1
14404,2564.7,3318.8,152.59,9890.8,3000,142.78,1
14404,1565.3,4485.8,-339.15,4159.9,3000,90.632,0
14405,2565.7,3296.5,152.59,7546.7,3000,153.58,1
14417,3977.4,2495.7,40.228,4916.3,3000,169.06,1
14418,5657.9,2869.3,-111.75,8657.4,3000,146.21,0
14419,5614.5,2878.3,-111.75,4622.6,3000,188.02,0
14419,1640.2,4686.9,209.37,4566.9,3000,195.87,1
14420,1631.1,4662,209.37,4902.7,3000,159.92,1
14422,2780.2,2395.2,-171.34,9861,3000,132.35,0
14427,5856.6,3116.6,205.25,6253.8,3000,147.59,1
14428,5833.4,3147.7,205.25,9638.6,3000,120.83,1
14428,1473.7,5155.4,74.971,7847.1,3000,170.74,1
14428,1709.7,4316.4,120.72,7500.6,3000,159.14,1
14429,5830,3178.8,205.25,8970.7,3000,135.46,1
14429,1468.8,5145.2,74.971,10588,3000,138.84,1
14430,1455.3,5136.7,74.971,6484.3,3000,165.48,1
14431,1529.8,5110.3,74.971,3836.2,3000,172.91,0
14431,1675.9,4279.8,100.87,5819.7,3000,142.98,1
14431,6258.5,3598.7,195.19,8074.6,3000,109.42,1
14432,1702.5,4306.1,100.87,9746.7,3000,140.19,1
14433,1740.6,4301.6,100.87,9405.6,3000,146.14,1
14433,5829.2,3146.2,143.2,5388.5,3000,136.45,1
14435,2407.6,2372.7,179.28,8005.2,3000,135.11,1
14436,2393.5,2348.4,179.28,14929,3000,121.71,1
14436,1765.4,4323.2,170.89,5662.5,3000,106.17,1
14437,2414.3,2353.1,179.28,7470.8,3000,135.5,1
14437,718.04,1577.9,-627.55,3707.3,3000,83.748,1
14442,1795.5,3959,295.54,7266.1,3000,137.44,1
14443,1335.5,5892.6,544.11,3340.8,3000,196.12,1
14444,1855.2,3971.7,259.83,12020,3000,115.45,1
14445,1858.9,3953.1,259.83,4919.5,3000,143.61,1
14445,4557.3,2560.5,206.5,8391.3,3000,132.6,1
14446,5594.9,2869.2,-149.73,7966.7,3000,192.78,0
14447,5632.4,2857.2,-149.73,4301.1,3000,151.5,0
14448,6268.6,3603.1,209.38,6244.5,3000,128.6,1
14450,2648.5,2397.2,90.416,9662.3,3000,110.07,1
14455,3070.8,1924.6,-429.3,2521.2,3000,228.81,0
14455,3161.8,2887.2,190.4,5672.2,3000,147.15,1
14456,3056.6,1898.9,-429.3,12399,3000,153.99,0
14456,1988.9,3750.7,91.038,7326,3000,143.39,1
14457,3151,1896.2,-429.3,4334.8,3000,154.24,0
14458,3094.2,1918.5,-429.3,7519.2,3000,125.11,0
14459,1374.3,5605.6,127.8,0,3000,-1.62E+12,1
14460,1906.3,4037.4,154.18,10624,3000,124.11,1
14461,1904.6,4041.1,154.18,3508.6,3000,213.03,1
14465,3979.9,2585.1,202.52,10345,3000,109.78,1
14466,4013.6,2563,202.52,11187,3000,121.47,1
14466,2865.9,2119.2,-209.57,14659,3000,147.2,0
14467,2903,2106.7,-209.57,14390,3000,134.88,0
14468,2968.3,2077.2,-209.57,6400.1,3000,87.859,0
14470,3708.3,2468.8,156.71,9296.5,3000,90.227,1
14471,3726.3,2490.8,156.71,14354,3000,126.17,1
14472,3732.1,2481.9,156.71,12835,3000,152.56,1
14472,1873.9,3930.6,194.64,7925.5,3000,140.6,1
14472,2492.8,2356.1,172.81,6547.8,3000,129.68,1
14473,1906.4,3909.2,194.64,12098,3000,109.23,1
14473,2492.9,2370.1,172.81,14746,3000,122.9,1
14474,2539.2,2355.3,172.81,6824.8,3000,198.75,1
14475,2758.2,2416.2,-187.8,7288,3000,144.25,0
14476,2796.1,2374.3,-187.8,5668,3000,132.66,0
14477,2767.4,2441,-187.8,11223,3000,149.41,0
14479,2739.7,2403.9,-227.87,8395.9,3000,139.7,0
14481,1402.4,5584.5,477.97,4600,3000,188.48,1
14481,1503.4,1915,169.12,5702.8,3000,85.214,1
14482,1417.1,5635.5,477.97,4092.1,3000,169.24,1
14482,2707.5,2402,160.4,9997.7,3000,132.33,1
14484,2576.9,2356.6,138.82,4614,3000,116.55,1
14485,2535.8,2360.5,138.82,11501,3000,189.81,1
14486,2513.1,2365.9,138.82,12196,3000,138.16,1
14487,2518.8,2346.2,138.82,8694,3000,122.85,1
14487,1393.3,5920.9,606.14,2535.4,3000,306.07,1
14490,2718.7,3214.2,194.75,11113,3000,108.44,1
14491,2712,3205.8,194.75,7393.4,3000,131.23,1
14492,3173.8,2935.5,183.19,5810.4,3000,118.94,1
14506,2646.3,2658.1,-78.1,3966.8,3000,211.34,0
14507,2626.4,2629.1,-78.1,6931.9,3000,166.69,0
14511,1403.7,5460.2,494.72,3961.7,3000,206.77,1
14512,1440.5,5478.8,494.72,5766.9,3000,187.52,1
14512,5302.1,2767.8,132.67,3935.7,3000,156.41,1
14513,1451.1,5465.8,494.72,4638.2,3000,215.53,1
14513,1624.8,4568.6,84.926,14395,3000,120.36,1
14513,3461.7,1237.7,-320.35,10797,3000,153.47,0
14514,1606.7,4565.4,84.926,9796.8,3000,141.89,1
14514,3454.8,1272.8,-320.35,13393,3000,128.72,0
14515,3448,1230.3,-320.35,8974.5,3000,142.92,0
14515,1443.1,5472.9,239.3,5900.1,3000,147.43,1
14516,1443.3,5480,239.3,3117,3000,168.16,1
14516,4770.9,2654.5,-53.973,6660.1,3000,171.88,0
14516,531.05,1529.7,180.09,4364.5,3000,142.79,1
14517,1447.8,5476.4,239.3,6585.7,3000,147.88,1
14517,2921.4,2096,-235.85,5015.8,3000,96.292,0
14518,1604.6,4723,29.818,8064.4,3000,115.43,1
14518,3436.6,1270.9,-391.72,12981,3000,138.63,0
14519,1586.7,4724.2,29.818,5120.8,3000,141.48,1
14519,3450,1252.1,-391.72,13216,3000,126.65,0
14520,3420.5,1240.9,-391.72,5376.7,3000,143.94,0
14523,5199.1,2737.1,-96.927,5.91E+09,3000,-147.05,0
14524,5191.8,2758.3,-96.927,5583.5,3000,122.68,0
14525,2951.2,3094.2,127.91,15163,3000,111.62,1
14526,2942.1,3094.8,127.91,11220,3000,150.56,1
14527,2877.4,3057.7,127.91,5562.9,3000,147.88,1
14528,3457.9,1411.8,-454.21,3690.5,3000,141.58,0
14529,3467.5,1475,-454.21,10274,3000,124.07,0
14529,1668.5,4440.7,35.481,6109.7,3000,160.64,1
14530,1633.4,4461.3,35.481,7016.4,3000,144.23,1
14533,4696.3,2564.6,-61.229,6444.9,3000,157.35,0
14539,2223.2,3297.3,53.254,4831,3000,193.04,1
14540,2234.1,3341.5,53.254,7648.8,3000,175.33,1
14542,1621,4616.3,418.44,5181.2,3000,138.91,1
14543,1639.2,4572.9,418.44,9198.5,3000,135.78,1
14543,2196.4,3364.1,-4.5306,8443.8,3000,145.63,1
14557,2888.4,2161.4,-278.38,7263.3,3000,134.58,0
14558,2908.8,2125.8,-278.38,5170.6,3000,120.35,0
14558,1354.9,1773,255.31,5354.9,3000,103.26,1
14559,1254.5,1766.1,255.31,9572.3,3000,129.03,1
14560,5383.1,2748.2,-116.61,9774.2,3000,156.75,0
14560,1791.9,4152.8,180.31,8952.3,3000,201.45,1
14564,1446.2,5185.9,501.03,3775.6,3000,161.67,1
14570,2212.5,3472.6,97.168,4544.7,3000,157.43,1
14572,2185.5,3447.2,28.804,4602.8,3000,179,1
14573,2184.5,3423,28.804,10119,3000,151.63,1
14574,2186.9,3398.3,28.804,8393.4,3000,188.05,1
14575,2155.4,3377.4,28.804,5248.7,3000,172.04,1
14575,4234.9,2694.3,144.94,4368.3,3000,129.67,1
14576,4264.8,2604.2,144.94,9366.5,3000,122.96,1
14578,4511.3,2580.1,-129.24,8383.9,3000,160.68,0
14578,1669.3,4476.9,286.61,5744.6,3000,126.19,1
14579,4586.2,2501.4,-129.24,5272.7,3000,162.18,0
14579,1687.9,4458.8,286.61,9680.7,3000,151.74,1
14580,1680.2,4497.4,286.61,10133,3000,142.36,1
14581,1696.9,4476.3,286.61,7839.8,3000,116.36,1
14582,1540.8,5143.6,-137.67,4600.4,3000,88.07,0
14585,2220.5,3472.4,-398.74,8.11E+08,3000,-1588.3,0
14589,2345.7,2313.7,221.43,14439,3000,126.29,1
14590,2363,2295.6,221.43,4852.2,3000,133.39,1
14590,2838.2,3140.3,157.55,11882,3000,158.57,1
14592,2813,3146.2,117.62,9225.2,3000,139.98,1
14593,2829.5,3124.7,117.62,10077,3000,155.36,1
14593,2252.8,3428.4,-28.731,6732.8,3000,189.17,0
14594,2798.3,3155.8,117.62,12707,3000,144.11,1
14595,2793.4,3121.6,117.62,6076.6,3000,149.54,1
14599,3617.4,2527.9,62.657,6614.6,3000,125.17,1
14607,2505.9,3372.6,198.37,13491,3000,112.64,1
14617,4380.3,2431.6,-443,3683.2,3000,121.95,0
14618,1114.5,1766.2,331.02,5506.7,3000,141.53,1
14620,1465.6,5736.8,-53.059,6238.3,3000,175.13,0
14621,1541.1,5744.4,-53.059,5178.8,3000,167.93,0
14623,1466.3,5326.5,238.38,3824.7,3000,166.14,1
14625,1924.3,4141.2,135.79,5028.5,3000,124.97,1
14625,5062.1,2608,166.03,4968.2,3000,132.39,1
14627,5119.2,2652.6,114.25,6871.6,3000,127.96,1
14634,4801.3,2570.9,177.98,13480,3000,128.44,1
14642,3093.9,1861,-283.24,4424.8,3000,108.24,0
14643,3117.1,1883.6,-283.24,14369,3000,126.93,0
14644,3123.8,1868.4,-283.24,7539,3000,114.68,0
14647,3172.2,2902.4,149.71,11321,3000,124.21,1
14647,3807.9,2543,-10.898,2995.9,3000,258.96,1
14648,3161.5,2901.4,149.71,5729.6,3000,106.71,1
14648,3789.2,2482.3,-10.898,6426.6,3000,147.92,1
14651,2174,3465.8,-25.255,7707.1,3000,184.76,1
14653,2000.8,3735.6,90.669,4314.6,3000,121.54,1
14654,1996.8,3724.2,90.669,12004,3000,124.79,1
14655,1977.9,3713.1,90.669,6327.9,3000,160.47,1
14658,5217.8,2717.4,-138.72,5916.6,3000,150.51,0
14659,5266.2,2725.6,-138.72,8877.4,3000,147.91,0
14660,5275.4,2716.7,-138.72,10741,3000,136.4,0
14660,3806.6,428.13,-322.67,3137.6,3000,201.43,0
14661,5211,2727.4,-138.72,9170.6,3000,140.1,0
14661,3762.3,464.67,-322.67,3751.4,3000,208.5,0
14662,3788.2,445.28,-322.67,6357.4,3000,168.29,0
14663,2013.8,3695.9,167.31,4310.8,3000,137.6,1
14663,4102.7,2633.6,117.92,4524,3000,127.6,1
14664,5426.8,2779.1,-125.94,12364,3000,194.96,0
14665,5384.1,2766.3,-125.94,12018,3000,176.17,0
14666,5235.4,2729.7,-125.94,6662.5,3000,149.11,0
14668,3442.4,2418.7,113.94,6001.5,3000,104.39,1
14671,3427.6,2470.1,46.247,8891.1,3000,170.7,1
14672,3431.9,2443.5,46.247,13196,3000,124.25,1
14673,3439.5,2431.8,46.247,10407,3000,132.48,1
14673,129.17,916.22,477.95,5232.9,3000,103.08,1
14675,1424.2,5853.9,435.88,4676.4,3000,151.15,1
14678,1187,1735.8,175.57,5578.5,3000,118.61,1
14680,1158.4,1760,214.03,10100,3000,130.4,1
14681,1154,1746.4,214.03,13401,3000,114.81,1
14682,1189.7,1698.6,214.03,6394.6,3000,117.9,1
14687,1684.4,2090.3,228.3,13565,3000,122.67,1
14690,4036.6,2521.2,36.891,4028.8,3000,137.89,1
14691,1597.6,6226.9,-154.64,5351.7,3000,104.14,0
14693,3984.9,2507.7,35.229,6607.9,3000,121.61,1
14694,3893.7,2480.1,35.229,3579.1,3000,136.43,0
14695,3915.1,2480.1,35.229,8886.9,3000,156.8,1
14696,2589.5,3292.1,176.7,8284.3,3000,110.59,1
14696,4698.7,2563.3,86.4,4452.9,3000,163.35,1
14699,5608.5,2950.4,215.79,10219,3000,133.06,1
14704,3202.2,2865,156.96,3958.2,3000,132.6,1
14705,3193.5,2847.1,156.96,9180.1,3000,130.94,1
14705,574.3,1677.6,251.56,6506,3000,103.56,1
14706,592.29,1650,251.56,5471.1,3000,113.27,1
14706,2572.7,2388.8,179.42,14673,3000,120.91,1
14707,2557.7,2425.1,179.42,7871.6,3000,92.642,1
14707,3218.9,2832.8,150.97,9102.6,3000,125.19,1
14708,3213.8,2808.9,150.97,25218,3000,131.98,1
14709,3204.8,2821.2,150.97,12192,3000,149.57,1
14711,2561.8,2404.4,144.94,11190,3000,157.5,1
14712,4309.6,2558,147.77,8666.3,3000,129.99,1
14713,4265.6,2572.8,147.77,12286,3000,149.55,1
14714,5909.9,3284.1,142.65,8532,3000,126.72,1
14715,2534.9,2377.1,105.36,15124,3000,117.19,1
14716,2566.8,2400.2,105.36,14855,3000,117.06,1
14719,2280,3242.5,-38.27,7345.9,3000,192.22,0
14719,5569,2877.6,202.61,9948.6,3000,111.73,1
14720,2199.9,3310,-38.27,5754.7,3000,157.36,1
14720,5536.8,2872.3,202.61,12128,3000,125.6,1
14721,5539.3,2899.1,202.61,9482.7,3000,107.25,1
14724,5359.3,2783.9,-148.45,10151,3000,152.34,0
14725,5346.2,2742.3,-148.45,11246,3000,131.58,0
14726,5374,2779.8,-148.45,7110.4,3000,159.53,0
14728,5376.9,2793.4,-84.588,5215.6,3000,174.09,0
14730,2762.1,2487.1,-195.5,5090,3000,141.43,0
14730,1455.5,5333.6,503.67,6409.9,3000,157.52,1
14731,2764,2458.2,-195.5,9502.5,3000,136.59,0
14731,1420.8,5350.4,503.67,6138.7,3000,167.88,1
14737,1489.6,5766.8,-23.216,5928.6,3000,114.15,0
14739,1406.8,5823.2,-128.88,6062.5,3000,112.65,1
14740,1490,5826.4,-128.88,9696.6,3000,136.23,0
