Ground-truth,frame,xnano,ynano,znano,intensity 
 9902,   136, 2263.626, 2289.998, 179.868, 106.295 
 9903,   137, 2263.626, 2289.998, 179.868, 147.632 
 9904,  1572, 2216.686, 2275.571, 178.092, 1051.151 
 9905,  1573, 2216.686, 2275.571, 178.092, 652.196 
 9906,   630, 2201.191, 2286.513, 182.245, 1010.435 
 9907,   631, 2201.191, 2286.513, 182.245, 935.548 
 9908, 11743, 2204.740, 2291.007, 179.893, 84.583 
 9909, 11744, 2204.740, 2291.007, 179.893, 780.782 
 9910,  7642, 2216.060, 2277.892, 193.468, 517.999 
 9911,  8211, 2289.923, 2294.576, 175.935, 409.382 
 9912,  8222, 2289.923, 2294.576, 175.935, 139.889 
 9913,  8223, 2289.923, 2294.576, 175.935, 1079.896 
 9914,  8224, 2289.923, 2294.576, 175.935, 511.479 
 9915, 11511, 2236.001, 2286.565, 191.472, 699.190 
 9916, 11512, 2236.001, 2286.565, 191.472, 425.700 
 9917,  1376, 2236.436, 2288.535, 173.676, 262.648 
 9918,  1377, 2236.436, 2288.535, 173.676, 1073.951 
 9919,  1378, 2236.436, 2288.535, 173.676, 1073.951 
 9920,  1379, 2236.436, 2288.535, 173.676, 1073.951 
 9921,  1380, 2236.436, 2288.535, 173.676, 1073.951 
 9922,  1381, 2236.436, 2288.535, 173.676, 475.084 
 9923, 13538, 2205.500, 2269.608, 182.269, 727.231 
 9924, 13539, 2205.500, 2269.608, 182.269, 857.653 
 9925, 16781, 2235.290, 2284.855, 173.805, 805.019 
 9926,  4782, 2286.455, 2294.809, 184.692, 928.501 
 9927, 15838, 2287.895, 2296.197, 180.000, 392.351 
 9928, 15839, 2287.895, 2296.197, 180.000, 1087.051 
 9929, 15840, 2287.895, 2296.197, 180.000, 1087.051 
 9930, 15841, 2287.895, 2296.197, 180.000, 181.977 
 9931,  7820, 2207.192, 2287.460, 189.393, 157.278 
 9932,  7821, 2207.192, 2287.460, 189.393, 284.347 
 9933,  3852, 2220.370, 2277.378, 189.853, 157.269 
 9934,  3853, 2220.370, 2277.378, 189.853, 983.145 
 9935,   804, 2202.421, 2286.715, 182.835, 255.512 
 9936,   805, 2202.421, 2286.715, 182.835, 1067.169 
 9937,   806, 2202.421, 2286.715, 182.835, 1067.169 
 9938,   807, 2202.421, 2286.715, 182.835, 25.599 
 9939, 12911, 2240.247, 2297.861, 185.337, 236.140 
 9940, 16908, 2285.420, 2311.113, 169.023, 527.691 
 9941, 16909, 2285.420, 2311.113, 169.023, 1082.196 
 9942, 16910, 2285.420, 2311.113, 169.023, 1082.196 
 9943, 16911, 2285.420, 2311.113, 169.023, 461.823 
 9944,   473, 2248.871, 2302.457, 174.200, 29.437 
 9945,   474, 2248.871, 2302.457, 174.200, 288.550 
 9946,   475, 2248.871, 2302.457, 174.200, 609.933 
 9947,   476, 2248.871, 2302.457, 174.200, 1070.551 
 9948,   477, 2248.871, 2302.457, 174.200, 1070.551 
 9949,   478, 2248.871, 2302.457, 174.200, 381.571 
 9950, 11450, 2283.937, 2312.338, 184.768, 588.056 
 9951, 18083, 2284.945, 2305.647, 168.858, 190.530 
 9952, 18084, 2284.945, 2305.647, 168.858, 385.494 
 9953, 10687, 2254.665, 2300.599, 189.928, 445.147 
 9954, 10688, 2254.665, 2300.599, 189.928, 1076.630 
 9955, 10689, 2254.665, 2300.599, 189.928, 228.087 
 9956, 10691, 2254.665, 2300.599, 189.928, 474.109 
 9957, 10692, 2254.665, 2300.599, 189.928, 546.452 
 9958, 10693, 2254.665, 2300.599, 189.928, 1076.630 
 9959, 10694, 2254.665, 2300.599, 189.928, 1076.630 
 9960, 10695, 2254.665, 2300.599, 189.928, 305.036 
 9961,  4300, 2292.639, 2310.885, 167.686, 295.981 
 9962,  4301, 2292.639, 2310.885, 167.686, 174.480 
 9963, 16866, 2283.415, 2313.362, 170.451, 321.622 
 9964, 12874, 2268.893, 2309.912, 177.925, 925.754 
 9965, 13219, 2299.324, 2316.812, 168.104, 190.979 
 9966, 13220, 2299.324, 2316.812, 168.104, 1081.801 
 9967, 13221, 2299.324, 2316.812, 168.104, 1081.801 
 9968, 13222, 2299.324, 2316.812, 168.104, 167.415 
 9969, 13227, 2299.324, 2316.812, 168.104, 332.729 
 9970, 13228, 2299.324, 2316.812, 168.104, 1081.801 
 9971, 13229, 2299.324, 2316.812, 168.104, 986.770 
 9972, 13230, 2299.324, 2316.812, 168.104, 1081.801 
 9973, 13231, 2299.324, 2316.812, 168.104, 1081.801 
 9974, 13232, 2299.324, 2316.812, 168.104, 791.090 
 9975, 18173, 2297.876, 2309.340, 184.029, 23.730 
 9976, 18182, 2297.876, 2309.340, 184.029, 86.602 
 9977,  2734, 2295.531, 2317.137, 173.865, 631.125 
 9978,  2735, 2295.531, 2317.137, 173.865, 132.100 
 9979,  2741, 2295.531, 2317.137, 173.865, 340.725 
 9980,  2742, 2295.531, 2317.137, 173.865, 1083.413 
 9981,  2743, 2295.531, 2317.137, 173.865, 783.734 
 9982,  2744, 2295.531, 2317.137, 173.865, 1083.413 
 9983,  2745, 2295.531, 2317.137, 173.865, 656.232 
 9984, 10992, 2292.192, 3262.603, -12.960, 781.223 
 9985, 10993, 2292.192, 3262.603, -12.960, 1124.194 
 9986, 10994, 2292.192, 3262.603, -12.960, 18.332 
 9987,  9392, 2287.912, 3235.194, -11.629, 70.899 
 9988,  9393, 2287.912, 3235.194, -11.629, 859.900 
 9989,  8597, 2296.747, 3256.102, -5.142, 122.255 
 9990,   901, 2279.027, 3288.567, 0.611, 280.689 
 9991,   905, 2279.027, 3288.567, 0.611, 879.854 
 9992,   906, 2279.027, 3288.567, 0.611, 995.369 
 9993,   907, 2279.027, 3288.567, 0.611, 1123.141 
 9994,   908, 2279.027, 3288.567, 0.611, 1123.141 
 9995,   909, 2279.027, 3288.567, 0.611, 735.224 
 9996,  3867, 2291.718, 3255.163, -15.788, 71.340 
 9997, 13122, 2286.595, 3247.743, -0.777, 277.122 
 9998, 13123, 2286.595, 3247.743, -0.777, 1122.008 
 9999, 13124, 2286.595, 3247.743, -0.777, 121.767 
10000, 16352, 2281.590, 3284.834, 7.917, 1071.610 
10001, 16353, 2281.590, 3284.834, 7.917, 1124.348 
10002, 16354, 2281.590, 3284.834, 7.917, 972.407 
10003,  4133, 2270.962, 3272.452, -7.511, 186.171 
10004,  4134, 2270.962, 3272.452, -7.511, 585.169 
10005, 11350, 2279.679, 3259.824, -14.600, 707.796 
10006, 11351, 2279.679, 3259.824, -14.600, 1102.532 
10007, 11352, 2279.679, 3259.824, -14.600, 766.887 
10008, 12481, 2271.414, 3271.340, 2.656, 728.901 
10009, 12482, 2271.414, 3271.340, 2.656, 484.348 
10010, 14718, 2294.948, 3266.501, -5.853, 174.595 
10011, 14719, 2294.948, 3266.501, -5.853, 1126.017 
10012, 14720, 2294.948, 3266.501, -5.853, 679.545 
10013, 11184, 2286.870, 3256.217, 4.710, 157.200 
10014, 11185, 2286.870, 3256.217, 4.710, 80.415 
10015,  3364, 2286.590, 3246.513, -3.309, 835.572 
10016,  3365, 2286.590, 3246.513, -3.309, 1126.403 
10017,  3366, 2286.590, 3246.513, -3.309, 684.823 
10018, 10248, 2291.344, 3234.768, -19.063, 481.202 
10019, 10249, 2291.344, 3234.768, -19.063, 14.856 
10020,  1060, 2297.086, 3231.197, -5.365, 279.816 
10021,  1061, 2297.086, 3231.197, -5.365, 1126.898 
10022,  1062, 2297.086, 3231.197, -5.365, 151.907 
10023, 15926, 2288.681, 3240.320, -6.337, 28.967 
10024, 15927, 2288.681, 3240.320, -6.337, 1128.131 
10025, 15928, 2288.681, 3240.320, -6.337, 1120.784 
10026, 15929, 2288.681, 3240.320, -6.337, 1128.131 
10027, 15930, 2288.681, 3240.320, -6.337, 1128.131 
10028, 15931, 2288.681, 3240.320, -6.337, 493.367 
10029, 15934, 2288.681, 3240.320, -6.337, 957.449 
10030, 15935, 2288.681, 3240.320, -6.337, 979.581 
10031,  4018, 2295.639, 3253.708, 0.867, 643.156 
10032,  4019, 2295.639, 3253.708, 0.867, 1122.651 
10033,  4020, 2295.639, 3253.708, 0.867, 521.419 
10034, 13118, 2288.039, 3277.443, -4.499, 91.855 
10035, 13119, 2288.039, 3277.443, -4.499, 1124.641 
10036, 13120, 2288.039, 3277.443, -4.499, 1124.641 
10037, 13121, 2288.039, 3277.443, -4.499, 1124.641 
10038, 13122, 2288.039, 3277.443, -4.499, 1124.641 
10039, 13123, 2288.039, 3277.443, -4.499, 261.879 
10040, 13126, 2288.039, 3277.443, -4.499, 435.004 
10041, 17608, 2270.709, 3296.595, -2.529, 717.768 
10042, 17609, 2270.709, 3296.595, -2.529, 507.811 
10043, 19298, 2285.337, 3246.753, -4.768, 209.699 
10044, 15059, 2262.836, 3286.043, -2.428, 314.689 
10045, 15060, 2262.836, 3286.043, -2.428, 1125.962 
10046, 15061, 2262.836, 3286.043, -2.428, 1125.962 
10047, 15062, 2262.836, 3286.043, -2.428, 671.848 
10048, 14850, 2296.641, 3260.872, -7.445, 779.200 
10049,  6238, 2275.771, 3262.199, -3.136, 592.426 
10050,  6240, 2275.771, 3262.199, -3.136, 23.571 
10051,  6241, 2275.771, 3262.199, -3.136, 17.327 
10052,  7571, 2271.077, 3264.962, 0.732, 504.342 
10053,  7572, 2271.077, 3264.962, 0.732, 441.510 
10054, 16045, 2283.130, 3283.139, -5.002, 751.167 
10055, 16046, 2283.130, 3283.139, -5.002, 869.800 
10056, 13970, 2290.988, 3255.985, -13.794, 181.389 
10057,  2053, 2286.855, 3273.461, 0.936, 139.789 
10058,  2054, 2286.855, 3273.461, 0.936, 644.871 
10059,  2055, 2286.855, 3273.461, 0.936, 536.992 
10060,  2056, 2286.855, 3273.461, 0.936, 884.536 
10061,  2059, 2286.855, 3273.461, 0.936, 452.604 
10062,  2060, 2286.855, 3273.461, 0.936, 78.737 
10063,  9613, 2298.333, 3249.476, -13.463, 817.855 
10064,  9614, 2298.333, 3249.476, -13.463, 1124.361 
10065,  9615, 2298.333, 3249.476, -13.463, 473.750 
10066,  9624, 2298.333, 3249.476, -13.463, 14.640 
10067,  9625, 2298.333, 3249.476, -13.463, 1124.361 
10068,  9626, 2298.333, 3249.476, -13.463, 827.788 
10069,  3270, 2283.925, 3243.294, -3.801, 103.913 
10070, 12927, 2298.626, 3223.579, -12.884, 647.368 
10071, 12928, 2298.626, 3223.579, -12.884, 92.882 
10072,  5281, 2288.824, 3267.918, -8.473, 127.340 
10073,  5282, 2288.824, 3267.918, -8.473, 1127.101 
10074,  5283, 2288.824, 3267.918, -8.473, 1127.101 
10075,  5284, 2288.824, 3267.918, -8.473, 307.945 
10076, 17442, 2276.155, 3292.444, -4.631, 654.113 
10077, 17443, 2276.155, 3292.444, -4.631, 72.071 
10078,  7302, 2279.218, 3266.099, -15.253, 542.252 
10079,  3685, 2274.665, 3280.032, 9.439, 181.673 
10080,  3686, 2274.665, 3280.032, 9.439, 44.942 
10081,  3687, 2274.665, 3280.032, 9.439, 1017.638 
10082, 15217, 2212.278, 3379.460, 32.436, 474.563 
10083, 15218, 2212.278, 3379.460, 32.436, 1123.477 
10084, 15219, 2212.278, 3379.460, 32.436, 86.498 
10085, 16255, 2218.182, 3369.771, 32.795, 127.435 
10086, 18813, 2231.504, 3331.938, 16.639, 1027.538 
10087, 18814, 2231.504, 3331.938, 16.639, 1123.197 
10088, 18815, 2231.504, 3331.938, 16.639, 1034.130 
10089, 18818, 2231.504, 3331.938, 16.639, 921.369 
10090, 18819, 2231.504, 3331.938, 16.639, 1123.197 
10091, 18820, 2231.504, 3331.938, 16.639, 239.692 
10092,  1562, 2244.603, 3352.445, 13.809, 684.921 
10093,  1563, 2244.603, 3352.445, 13.809, 804.849 
10094, 17517, 2263.140, 3311.268, 12.792, 298.141 
10095, 17518, 2263.140, 3311.268, 12.792, 305.696 
10096, 13741, 2268.187, 3309.212, 1.834, 87.799 
10097, 13744, 2268.187, 3309.212, 1.834, 425.235 
10098, 13746, 2268.187, 3309.212, 1.834, 74.434 
10099, 13747, 2268.187, 3309.212, 1.834, 130.575 
10100, 13748, 2268.187, 3309.212, 1.834, 156.576 
10101, 13749, 2268.187, 3309.212, 1.834, 569.172 
10102, 13754, 2268.187, 3309.212, 1.834, 343.792 
10103, 13755, 2268.187, 3309.212, 1.834, 350.841 
10104, 13758, 2268.187, 3309.212, 1.834, 76.841 
10105, 13759, 2268.187, 3309.212, 1.834, 1124.378 
10106, 13760, 2268.187, 3309.212, 1.834, 1124.378 
10107, 13761, 2268.187, 3309.212, 1.834, 1124.378 
10108, 13762, 2268.187, 3309.212, 1.834, 1124.378 
10109, 13763, 2268.187, 3309.212, 1.834, 838.233 
10110, 13767, 2268.187, 3309.212, 1.834, 306.630 
10111, 13768, 2268.187, 3309.212, 1.834, 92.607 
10112,  4372, 2204.892, 3373.252, 22.598, 316.140 
10113, 10883, 2226.891, 3350.960, 11.052, 274.350 
10114, 10884, 2226.891, 3350.960, 11.052, 1127.238 
10115, 10885, 2226.891, 3350.960, 11.052, 1127.238 
10116, 10886, 2226.891, 3350.960, 11.052, 787.947 
10117, 19762, 2240.636, 3350.853, 19.189, 929.480 
10118, 19763, 2240.636, 3350.853, 19.189, 784.033 
10119,  9771, 2252.675, 3317.793, 17.488, 202.916 
10120,  9775, 2252.675, 3317.793, 17.488, 509.916 
10121, 15816, 2228.228, 3377.197, 25.532, 164.610 
10122, 15817, 2228.228, 3377.197, 25.532, 733.737 
10123,  7549, 2228.985, 3340.393, 16.787, 139.602 
10124,  7550, 2228.985, 3340.393, 16.787, 1128.682 
10125,  7551, 2228.985, 3340.393, 16.787, 1128.682 
10126,  7552, 2228.985, 3340.393, 16.787, 457.891 
10127,  7559, 2228.985, 3340.393, 16.787, 83.223 
10128,  7560, 2228.985, 3340.393, 16.787, 1128.682 
10129,  7561, 2228.985, 3340.393, 16.787, 678.537 
10130, 15622, 2215.558, 3365.768, 23.155, 37.718 
10131, 15623, 2215.558, 3365.768, 23.155, 166.687 
10132, 13980, 2246.926, 3339.606, 8.448, 598.298 
10133, 13981, 2246.926, 3339.606, 8.448, 116.221 
10134, 13982, 2246.926, 3339.606, 8.448, 173.016 
10135,  8816, 2259.848, 3319.497, 11.621, 574.318 
10136,  8817, 2259.848, 3319.497, 11.621, 592.015 
10137,  4425, 2204.219, 3393.550, 18.642, 179.961 
10138, 14928, 2244.305, 3328.438, 2.240, 596.127 
10139, 14929, 2244.305, 3328.438, 2.240, 1127.526 
10140, 14930, 2244.305, 3328.438, 2.240, 1127.526 
10141, 14931, 2244.305, 3328.438, 2.240, 1127.526 
10142, 14932, 2244.305, 3328.438, 2.240, 1127.526 
10143, 14933, 2244.305, 3328.438, 2.240, 1127.526 
10144, 14934, 2244.305, 3328.438, 2.240, 1127.526 
10145, 14935, 2244.305, 3328.438, 2.240, 1075.441 
10146,  2319, 2218.768, 3394.103, 21.149, 571.103 
10147,  2320, 2218.768, 3394.103, 21.149, 142.529 
10148,  2333, 2218.768, 3394.103, 21.149, 766.484 
10149,  2334, 2218.768, 3394.103, 21.149, 1121.892 
10150,  2335, 2218.768, 3394.103, 21.149, 1121.892 
10151,  2336, 2218.768, 3394.103, 21.149, 555.047 
10152,  7840, 2232.563, 3349.175, 7.343, 38.569 
10153,  7841, 2232.563, 3349.175, 7.343, 112.087 
10154,  7842, 2232.563, 3349.175, 7.343, 1120.324 
10155,  7843, 2232.563, 3349.175, 7.343, 964.869 
10156,  7844, 2232.563, 3349.175, 7.343, 420.899 
10157,  7845, 2232.563, 3349.175, 7.343, 1120.324 
10158,  7846, 2232.563, 3349.175, 7.343, 762.018 
10159,  1855, 2228.075, 3360.853, 27.270, 277.245 
10160, 12046, 2251.624, 3333.695, 13.265, 286.009 
10161, 12047, 2251.624, 3333.695, 13.265, 265.009 
10162,  9546, 2240.460, 3351.647, 15.647, 895.628 
10163,  9547, 2240.460, 3351.647, 15.647, 323.993 
10164,  9548, 2240.460, 3351.647, 15.647, 270.106 
10165, 11601, 2232.692, 3357.531, 9.534, 578.812 
10166, 11607, 2232.692, 3357.531, 9.534, 424.027 
10167, 11608, 2232.692, 3357.531, 9.534, 905.397 
10168, 11611, 2232.692, 3357.531, 9.534, 948.818 
10169, 11612, 2232.692, 3357.531, 9.534, 504.981 
10170,  2851, 2253.303, 3331.407, 12.548, 133.003 
10171,  2852, 2253.303, 3331.407, 12.548, 511.223 
10172,  2862, 2253.303, 3331.407, 12.548, 653.712 
10173,  2863, 2253.303, 3331.407, 12.548, 234.331 
10174, 11646, 2253.972, 3317.824, 0.597, 98.310 
10175,   178, 2214.783, 3374.943, 14.984, 585.157 
10176,   179, 2214.783, 3374.943, 14.984, 719.455 
10177,   182, 2214.783, 3374.943, 14.984, 576.129 
10178, 14539, 2252.529, 3328.337, 18.343, 661.377 
10179, 14540, 2252.529, 3328.337, 18.343, 860.469 
10180, 14542, 2252.529, 3328.337, 18.343, 49.949 
10181, 14543, 2252.529, 3328.337, 18.343, 895.650 
10182,  6346, 2214.760, 3393.132, 17.162, 548.309 
10183, 13597, 2210.503, 3382.254, 34.950, 416.090 
10184, 13598, 2210.503, 3382.254, 34.950, 395.326 
10185, 14142, 2210.506, 3381.699, 33.931, 584.398 
10186, 14143, 2210.506, 3381.699, 33.931, 649.072 
10187, 13797, 2246.234, 3350.858, 16.361, 136.541 
10188, 13798, 2246.234, 3350.858, 16.361, 1128.165 
10189, 13799, 2246.234, 3350.858, 16.361, 1128.165 
10190, 13800, 2246.234, 3350.858, 16.361, 541.206 
10191,  2882, 2229.183, 3361.782, 26.947, 518.078 
10192,  2883, 2229.183, 3361.782, 26.947, 287.671 
10193,  2884, 2229.183, 3361.782, 26.947, 78.936 
10194, 12083, 2250.886, 3301.689, 10.870, 238.556 
10195, 12084, 2250.886, 3301.689, 10.870, 35.034 
10196, 12086, 2250.886, 3301.689, 10.870, 144.140 
10197, 12087, 2250.886, 3301.689, 10.870, 1127.770 
10198, 12088, 2250.886, 3301.689, 10.870, 1127.770 
10199, 12089, 2250.886, 3301.689, 10.870, 1020.237 
10200, 12090, 2250.886, 3301.689, 10.870, 364.175 
10201, 12091, 2250.886, 3301.689, 10.870, 175.451 
10202, 11994, 2228.305, 3359.813, 10.624, 669.045 
10203, 11995, 2228.305, 3359.813, 10.624, 485.079 
10204,  9710, 2246.968, 3307.373, 13.411, 274.195 
10205,  9711, 2246.968, 3307.373, 13.411, 812.340 
10206,  7873, 2250.372, 3303.568, 6.769, 521.956 
10207,  7874, 2250.372, 3303.568, 6.769, 752.520 
10208, 15830, 2208.482, 3377.360, 14.738, 852.049 
10209, 15831, 2208.482, 3377.360, 14.738, 254.131 
10210,  8202, 2242.909, 3320.105, 7.818, 916.961 
10211,  8203, 2242.909, 3320.105, 7.818, 1123.784 
10212,  8204, 2242.909, 3320.105, 7.818, 1123.784 
10213,  8205, 2242.909, 3320.105, 7.818, 1123.784 
10214,  8206, 2242.909, 3320.105, 7.818, 291.495 
10215,  4434, 2252.837, 3330.841, 8.699, 122.057 
10216,  4438, 2252.837, 3330.841, 8.699, 111.205 
10217,  4439, 2252.837, 3330.841, 8.699, 300.598 
10218,  9455, 2205.951, 3377.726, 29.361, 1127.167 
10219,  9456, 2205.951, 3377.726, 29.361, 1127.167 
10220,  9457, 2205.951, 3377.726, 29.361, 574.965 
10221,  9461, 2205.951, 3377.726, 29.361, 56.745 
10222,  9462, 2205.951, 3377.726, 29.361, 529.638 
10223,  9463, 2205.951, 3377.726, 29.361, 126.427 
10224,  9464, 2205.951, 3377.726, 29.361, 1127.167 
10225,  9465, 2205.951, 3377.726, 29.361, 1127.167 
10226,  9466, 2205.951, 3377.726, 29.361, 1127.167 
10227,  9467, 2205.951, 3377.726, 29.361, 218.086 
10228,  1689, 2216.694, 3382.244, 13.522, 1118.309 
10229,  1690, 2216.694, 3382.244, 13.522, 1127.175 
10230,  1691, 2216.694, 3382.244, 13.522, 1127.175 
10231,  1692, 2216.694, 3382.244, 13.522, 1127.175 
10232,  1693, 2216.694, 3382.244, 13.522, 107.518 
10233, 15896, 2257.981, 3318.328, 0.322, 311.219 
10234, 12673, 2217.918, 3361.256, 10.668, 390.505 
10235, 12674, 2217.918, 3361.256, 10.668, 387.300 
10236, 17488, 2209.867, 3396.286, 18.672, 1086.384 
10237, 17489, 2209.867, 3396.286, 18.672, 1119.870 
10238, 17490, 2209.867, 3396.286, 18.672, 75.113 
10239, 19597, 2218.219, 3372.458, 10.357, 607.989 
10240, 19598, 2218.219, 3372.458, 10.357, 295.128 
10241, 19599, 2218.219, 3372.458, 10.357, 1037.759 
10242,  9027, 2206.465, 3408.523, 28.707, 244.123 
10243,  9028, 2206.465, 3408.523, 28.707, 1106.572 
10244,  9029, 2206.465, 3408.523, 28.707, 196.085 
10245, 17668, 2203.389, 3407.539, 38.402, 489.413 
10246, 17670, 2203.389, 3407.539, 38.402, 810.863 
10247, 14570, 2212.817, 3403.789, 30.087, 493.005 
10248, 14572, 2212.817, 3403.789, 30.087, 661.035 
10249, 14573, 2212.817, 3403.789, 30.087, 1122.857 
10250, 14574, 2212.817, 3403.789, 30.087, 1122.857 
10251, 14575, 2212.817, 3403.789, 30.087, 451.432 
10252, 15456, 2201.157, 3410.072, 23.191, 521.366 
10253, 15457, 2201.157, 3410.072, 23.191, 476.302 
10254, 15458, 2201.157, 3410.072, 23.191, 455.216 
10255, 15459, 2201.157, 3410.072, 23.191, 1120.546 
10256, 15460, 2201.157, 3410.072, 23.191, 129.193 
10257, 12014, 2204.694, 3413.255, 30.767, 1083.185 
10258, 12015, 2204.694, 3413.255, 30.767, 125.085 
10259, 14651, 2209.854, 3404.667, 28.792, 998.294 
10260, 14652, 2209.854, 3404.667, 28.792, 219.526 
10261,  1482, 2281.177, 3598.616, 102.304, 592.792 
10262,  1483, 2281.177, 3598.616, 102.304, 226.122 
10263,  8846, 2297.625, 3584.820, 105.420, 136.228 
10264,  8847, 2297.625, 3584.820, 105.420, 873.617 
10265,  4084, 2299.837, 3566.195, 116.473, 348.732 
10266,  4085, 2299.837, 3566.195, 116.473, 936.951 
10267,  4086, 2299.837, 3566.195, 116.473, 493.469 
10268,  4087, 2299.837, 3566.195, 116.473, 1127.550 
10269,  4088, 2299.837, 3566.195, 116.473, 950.890 
10270, 18249, 2284.476, 3578.063, 112.859, 470.063 
10271, 18250, 2284.476, 3578.063, 112.859, 707.019 
10272, 10939, 2299.811, 3563.308, 110.603, 201.293 
10273, 10940, 2299.811, 3563.308, 110.603, 1124.787 
10274, 10941, 2299.811, 3563.308, 110.603, 1124.787 
10275, 10942, 2299.811, 3563.308, 110.603, 831.535 
10276, 11255, 2299.101, 3565.075, 112.409, 192.401 
10277, 11257, 2299.101, 3565.075, 112.409, 483.550 
10278, 16338, 2299.884, 3569.614, 120.942, 509.025 
10279, 16339, 2299.884, 3569.614, 120.942, 1034.007 
10280,  2363, 2290.821, 3584.509, 123.061, 281.432 
10281,  2364, 2290.821, 3584.509, 123.061, 1126.185 
10282,  2365, 2290.821, 3584.509, 123.061, 350.710 
10283, 13108, 2280.097, 3591.264, 122.929, 181.062 
10284, 19987, 2294.342, 3596.038, 113.147, 269.551 
10285, 15149, 2291.246, 3593.365, 119.381, 202.732 
10286, 15150, 2291.246, 3593.365, 119.381, 62.843 
10287, 17339, 2296.857, 3588.716, 118.604, 451.287 
10288, 17340, 2296.857, 3588.716, 118.604, 229.415 
10289, 17342, 2296.857, 3588.716, 118.604, 116.587 
10290, 17343, 2296.857, 3588.716, 118.604, 654.095 
10291, 12405, 2264.805, 3599.081, 117.133, 307.417 
10292, 12406, 2264.805, 3599.081, 117.133, 1127.581 
10293, 12407, 2264.805, 3599.081, 117.133, 113.718 
10294, 13938, 2220.965, 3655.732, 100.427, 451.062 
10295,  1616, 2215.114, 3668.512, 120.561, 693.283 
10296,  1617, 2215.114, 3668.512, 120.561, 508.272 
10297,  1625, 2215.114, 3668.512, 120.561, 363.170 
10298,  1626, 2215.114, 3668.512, 120.561, 540.518 
10299,  1628, 2215.114, 3668.512, 120.561, 54.953 
10300,  1629, 2215.114, 3668.512, 120.561, 311.571 
10301,  6237, 2273.301, 3608.844, 122.683, 237.558 
10302,  6238, 2273.301, 3608.844, 122.683, 966.571 
10303, 18761, 2259.837, 3630.393, 118.199, 255.382 
10304, 18762, 2259.837, 3630.393, 118.199, 66.446 
10305, 18764, 2259.837, 3630.393, 118.199, 742.694 
10306, 18765, 2259.837, 3630.393, 118.199, 918.228 
10307,  9381, 2240.477, 3644.899, 121.688, 676.439 
10308,  9382, 2240.477, 3644.899, 121.688, 60.752 
10309,  9384, 2240.477, 3644.899, 121.688, 16.832 
10310,   509, 2231.858, 3635.861, 105.612, 463.223 
10311,  5852, 2273.533, 3620.344, 111.279, 122.693 
10312,  5853, 2273.533, 3620.344, 111.279, 1124.079 
10313,  5854, 2273.533, 3620.344, 111.279, 508.897 
10314,  2531, 2230.631, 3646.189, 101.805, 486.023 
10315,  2532, 2230.631, 3646.189, 101.805, 501.047 
10316,  2534, 2230.631, 3646.189, 101.805, 538.450 
10317,  2535, 2230.631, 3646.189, 101.805, 1123.932 
10318,  2536, 2230.631, 3646.189, 101.805, 89.568 
10319, 10666, 2207.678, 3686.743, 107.627, 213.087 
10320, 10667, 2207.678, 3686.743, 107.627, 1122.646 
10321, 10668, 2207.678, 3686.743, 107.627, 1122.646 
10322, 10669, 2207.678, 3686.743, 107.627, 1122.646 
10323, 10670, 2207.678, 3686.743, 107.627, 1122.646 
10324, 10671, 2207.678, 3686.743, 107.627, 1114.871 
10325,  5375, 2247.044, 3645.710, 118.383, 672.118 
10326,  5378, 2247.044, 3645.710, 118.383, 939.775 
10327,  5379, 2247.044, 3645.710, 118.383, 1122.616 
10328,  5380, 2247.044, 3645.710, 118.383, 881.931 
